image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000985.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何だ? 違う\
	['チェックスミックス', '切断機', 'チェックスミックスコンピュータ', '答えられない', 'チェックスミックス', '食品', 'チェックスミックス', 'チェックスミックス', 'チェックスミックス', 'チェクミックス']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002692.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何があったの?\
	['マイクロ波', 'マイクロ波', '薬', '電気機器 ジェリー豆スープ', '缶スープ', '飲み物', '料理', 'キッチンカウンター', 'クリーム', 'スープ']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002351.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. この缶は何だ?\
	['混合野菜', '混合野菜', '混合野菜', '混合野菜', '混合野菜', 'ゲルゲル', '混合野菜', '混合野菜', '混合野菜', '混合野菜']	混合 野菜
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001429.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは何種?\
	['ケーキのグラス', 'バニラ', 'バニラ', 'ワニラグラス', 'ベティ・クロッカー', 'バニラグラス', 'ワニラ', 'バニラグラス', 'バニラ', 'バニラ']	ホイップ クリーム
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001345.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 箱に何が入ってるか?\
	['穀物バーボックス', '自然谷の焼いたアーモンドグランロラバー', 'グランロラバー', '自然谷', '焼いたアーモンドグランロラ', '自然谷の焼いたアーモンドグランロラバー', '自然谷 脆い グランロラ 焼きバドラム味', 'グランロラバー', 'グランロラバー', '焼いたアーモンドの脆いグラノラバー']	グラノーラ バー
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004210.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 色の布について教えてください.\
	['緑色 白色', '白色濃緑色印刷', '白緑', '白緑', 'ピンクグリーン', '布の表面は白色 クリーム緑色', 'ピンク ブラック', '緑色 白色', '紫黒のネクタイ染料', '白緑色の噴き']	ピンク
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001923.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. コンピューター画面に何が表示されているか.\
	['マウス矢印', 'カーソル', '何もない', '青い', '青いスクリーン', '矢印', '空白', '青い矢印', '空白', '青いスクリーン']	青い 画面
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002814.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. こんにちは 誰ですか?\
	['白い猫', '猫', '猫', '白い猫', '猫', '答えられない', '猫', '猫', 'この猫', 'キティ']	猫
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003556.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何してるんだ?\
	['パーレルの手洗浄剤', 'ハンド消毒剤', 'ハンド消毒剤', '純米の手消毒剤', 'ハンド消毒剤', 'ハンド消毒剤', 'ハンド消毒剤', 'ハンド消毒剤', 'ハンド消毒剤', '純米の手消毒剤']	手洗い
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000381.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. エラーメッセージは何と言いますか?\
	['製品キーが有効でない', '製品キーが有効でない', '製品キーが有効でない', '製品キーが有効でない', '商品が無効', '商品キーが有効でない場合はOKをクリックして進みます.', '製品キーが有効でない場合, 製品キーを削除します.', '商品が無効', '製品キーが有効でない', '製品キーが有効でない']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000463.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. このメッセージが私のコンピュータ画面に何を書いてあるか教えて下さい.\
	['右下にある修理終了ボタンの種類', '起動修復 最後の成功起動 9 20 2012 1 回修理試み 終了 終了 キャンセル', '答えられない', '違う', '起動修復', '起動修復', '起動修復', '答えられない', '起動修復完了 診断画面 閉じるボタンを', '起動修復']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001798.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 肉は? 鶏肉かソーセージか?\
	['鶏肉', '鶏肉', '鶏肉', '鶏肉', '鶏肉', '鶏肉', '鶏肉', '鶏の大腿', '答えられない', '鶏肉']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001807.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは何色?\
	['電気ブルー', '青い', '青い', '青い', '青い', '青い', '青い', '青い', '青い', '答えられない']	青
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001054.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 画面に何がある?\
	['窓を設置する', '読み取れないWindows plusをインストール', '窓を設置する', '窓を設置する', '窓を設置する', 'この画面では,Windowsのインストール手順をリストします.', '窓を設置する', '窓を設置する', '窓を設置する', '窓を設置する']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002698.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. この写真の空は\
	['部分的に曇り', '暗い雲', '大きな雲', '巨大な雲 暗い空', '曇り', '曇り', '青い色 雲', '答えられない', '巨大な雨雲が少し青い側面', '曇り']	曇り
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001425.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何だ この?\
	['玄関', '椅子', '椅子', '椅子', '答えられない', 'ベンチ', '椅子', '椅子', 'ベンチ金属枠の窓', '椅子']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002407.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何してるんだ?\
	['写真', 'ドア', 'ドア', 'バー', 'ガラスパネル付きのドア', 'ドア', 'レストラン', 'レストラン', 'ドア', 'ドア']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000405.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 画面に何があるんだ?\
	['起動デバイスを選択', '起動デバイスを選択してください 3 選択', '答えられない', '起動デバイスを選択してください.', '起動画面', '起動デバイスを選択してください.', '誤り', '起動デバイスを選択してください.', 'デバイス選択メッセージ', '起動デバイスを選択してください.']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001782.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. この物体は何?\
	['灰皿', '装飾の銅彫刻 ライオンネス', '像', '違う', '灰皿', '灰皿', '像', '犬の鉢', '灰皿', '疫病のトラが上']	像
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002046.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これはどんなタバコですか?\
	['アメリカン・スピリット', 'アメリカン・スピリット', 'アメリカン・スピリット', 'アメリカン・スピリット', 'アメリカン・スピリット', '黒いパックで詰め込まれたアメリカン・スピリッツ', 'アメリカン・スピリット', 'アメリカン・スピリット', 'アメリカン・スピリット', 'アメリカン・スピリット']	アメリカン スピリット
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001389.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何してるんだ?\
	['子リンゴ', 'お茶', 'お茶', 'お茶', 'お茶', 'お茶', 'お茶', 'お茶', 'お茶', 'お茶']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003951.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. この瓶には何があるの?\
	['ローション', 'ローション', 'ローション', 'ローション', 'シーアボディローション ビタミンE', '月光経路 シービタミンE ローション', 'ローション', '月光経路の体クリーム', '月光経路の体クリーム', 'ローション']	moonlight path
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003376.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは何の写真?\
	['眼鏡', 'フレーム', 'グラス', '眼鏡 シルバーのフレーム', '眼鏡', 'グラス', '眼鏡の枠', 'グラス', 'グラス', 'グラス']	眼鏡
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004241.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは製品です\
	['わかった', 'トマトスープ', 'トマトスープ', 'スープ', '缶スープ', 'トマトスープ', 'トマトスープ', 'トマトスープ', 'スープ', '収穫トマトスープを選択']	answerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001482.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何してるんだ?\
	['電話ボックス', 'iPhone', 'iPhone ボックス', '電話', '携帯電話', '携帯電話ボックス', 'スマートフォン', '電話', 'スマートフォン', 'iPhone']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002516.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは何の写真?\
	['キャンディ容器', '祝い 赤い箱', '責任ある', '祝いって言う', '箱', '甘いもの', '党の好意', '祝い', '箱', '答えられない']	容器
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002322.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何だ この?\
	['シャンパン', 'ワイングラス茶碗', 'ガラス', 'グラスワイン', 'プレートに座っているコーヒーカップの隣にシャンパンワインのグラス', 'テーブルにグラスで飲み', 'シャンパン', 'ティーカップグラス', 'ティーポット シャンパングラス', '窓前にあるテーブルにシャンパンガラスプレート']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001996.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これはどんな味ですか?\
	['オレンジ', 'オレンジ緑 黄色 赤', 'オレンジミント', 'オレンジ', '答えられない', '答えられない', 'オレンジ', '2 左にオレンジ チェリー リンゴ 右上 下冬緑', 'オレンジ', 'オレンジ']	オレンジ
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002959.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. こんにちは,この缶に何が入ってるの? ありがとう. ビールかソーダか,どうでもいいです. ありがとう.\
	['コカ・コーラ', 'コカ・コーラ', 'ソーダ', 'コカ・コーラ', 'ソーダ', 'ソーダ・コック', 'ソーダ', 'ソーダ', 'コカ・コーラ', 'ソーダ']	ソーダ
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001858.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. このドライヤーに設定されているのは何ですか.\
	['逆時計回りに 規則的な制御時間 乾燥 繊細  放出 空気フスフス', '常時', '消して', '消して', '消して', '常時', '消して', '設定していない', '何もない', '消して']	regular
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001061.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何してるんだ?\
	['錠剤', '錠剤', '携帯電話アプリ', 'スクリーン', 'アプリリスト', 'アップストア', '錠剤', 'ダウンロードするアプリのリスト', '答えられない', 'アプリのダウンロード']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002461.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何を見ているんだ?\
	['テレビ', 'クローゼットテレビ', 'テレビ', 'テレビ', 'テレビ画面', 'テレビ', 'トム・セレック テレビで', 'テレビ', 'テレビ', '扉を開けたクローゼットテレビ']	テレビ
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003171.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは何色?\
	['白い', '白い', '白い', '白い', 'ベージュ', '白い', '象牙', '答えられない', 'ベージュ', '答えられない']	白
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004018.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何してるんだ?\
	['この食品', 'ローチ', 'ローチ', 'ローチ', 'ローチ', 'シェフ・ボヤードー ミニラビオリス', 'ミニラビオリ缶', 'ローチ', 'シェフ・ボヤ ミニラビオリー', 'ミニラビオリー']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001775.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. この箱には何があるの?\
	['焼肉粉', '焼肉', '焼肉', '焼肉', '伝統的な焼肉', '焼肉', '焼肉', '伝統的な焼肉', '焼肉', '焼肉']	伝統 的 な ローストビーフ
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003566.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. この製品は何?\
	['ダイエットペプシ', 'カフェインのないダイエットペプシ', 'ピープシ', 'ピープシ', 'ダイエットペプシ', 'ダイエットペプシ', 'ダイエットペプシ', '食事 カフェイン のないペプシ', 'ダイエットペプシ', 'ダイエットペプシ']	diet pepsi
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002157.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは何と呼ばれている?\
	['東部', '豆', '答えられない', '答えられない', '食品', '豆', 'トレイルミックス', '穀物', '果物', 'バッグピーナッツ']	eastern fine foods
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001350.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. これは普通のコーヒーかカフェイン抜きのコーヒーですか.\
	['常時', '答えられない', '常時', '常時', '常時', '常時', '答えられない', '答えられない', '常時', '常時']	カフェイン抜きのコーヒー
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003510.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何してるんだ?\
	['マカローニチーズ', 'マカローニチーズ', 'マカローニチーズ', 'マカローニチーズ', 'マカローニチーズ', 'マックチーズ', 'マカローニチーズ', 'マカローニチーズ', 'マカローニチーズ', 'マカローニチーズ']	お答えできません
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002279.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. この瓶には何があるの?\
	['軟化クリーム', 'ローション', 'ローション', 'ローション', '軟化クリーム', 'ローション', '潤滑剤', '身体クリーム', '深い水分で洗う', '洗濯物']	クリーム
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003609.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 何があったの?\
	['机椅子', '椅子', '椅子', 'オフィス椅子', 'オフィス椅子', 'このオフィスチェア', '椅子', '机椅子', '椅子', 'グレーのオフィスチェア']	答えられない
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000934.jpg	answer ja When the provided information is insufficient, respond with '答えられない'. 写真を撮った物は何だった?\
